,A1,A2,A3,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
10967,-36.17658823433183,-17.651574056461484,18.525014177813045,45.00237526260937,-45.43909532322845,-8.389066967623098,49.2318245951954,-6.125588526350205,-509.3712582063817,-32.980490994341785,-65.0150682218984,-53.00769177511938
10968,-33.90924097808513,-13.995573142498442,19.913667835529434,40.90702754938075,-43.86607489584009,-4.0387392248015574,49.99928086265228,-3.6156371511064833,-507.66135802530124,-29.92265424988063,-62.45294060585861,-50.59465381544857
10969,-31.602180147673394,-10.58974578761411,21.012434360002068,36.89705304152645,-42.10839732766482,-0.08352860768060255,49.416462864766444,-1.1771484470808846,-506.0586072625011,-26.92606168261793,-60.021029533375156,-48.37189502320571
10970,-29.185406123521922,-7.474091218816729,21.71131490464802,32.922451732975894,-40.04106357583649,3.3815662334400662,49.153367886056635,1.5198697649778703,-503.87286572917446,-23.77071906210779,-57.419334617700926,-46.15941590875465
10971,-26.74891927722159,-4.738608653569165,22.010310623595284,29.118223604051387,-37.754074589009946,6.2665466581615785,49.46999320953692,4.465409695617601,-500.873993539936,-20.406632129197202,-54.52785546349348,-43.877216973466346
10972,-24.28271997148478,-2.503297299792737,21.779422671634947,25.534368621425973,-35.172431307293145,8.386414035958158,48.536336116843344,7.329463587135551,-498.1418511196877,-17.413806595675535,-52.10659166680896,-41.93529870966935
10973,-21.836808560101638,-0.7781563558714075,21.058652204173182,22.225886738081773,-32.36613466217929,9.751169746148925,47.712393888361305,10.16202371403169,-495.08629921049845,-14.432248143923886,-49.71554281509622,-40.09366160060047
10974,-19.481185387896357,0.5268149893436638,20.008000377183013,19.217777893268572,-29.485185576479118,10.53081517786924,46.44816380335338,12.96308238346238,-492.0471988784996,-11.68196242656428,-47.534708487191445,-38.38230612035566
10975,-17.245850790683722,1.531617556529201,18.777468347155967,16.480042012462782,-26.634584964253158,10.920351730041585,46.29364314008777,15.782631935694456,-488.3844115207954,-8.9429550661088,-45.244088253313166,-36.691232733841055
10976,-15.050805095225796,2.4562521758845337,17.50705727105343,13.822679007326808,-23.804333730744162,11.209780811345983,44.81882917596722,18.070664744559632,-485.07779887238746,-6.6152316546085705,-43.393681675057664,-35.240441896724306
10977,-12.866048619188762,3.460719687125953,16.326768306257875,11.135688775668683,-21.029432772309566,11.624103840189964,44.12371918765864,20.087173217909278,-481.26722301311395,-4.228797753302669,-41.38348830539476,-33.67993405538604
10978,-10.531581671099962,4.655020939480712,15.186602610523899,8.204071201402119,-18.12488297635399,12.248322244678073,42.788310451223055,21.7321497980695,-477.42254637460354,-1.853658892266947,-39.32350768866411,-31.959709646871588
10979,-7.987404550305085,6.029156791680651,14.016561341929027,4.972826154506884,-14.995685221261898,13.037437462580924,41.112600242246295,22.895586962296576,-473.57363174724213,0.3901794299372079,-37.25373936057167,-30.029769098842905
10980,-5.283517546925543,7.573128111955481,12.856645658824386,1.4969534909895374,-11.711840376330265,14.001450941303782,39.54658583597006,23.517477223232635,-469.54034228715454,2.6427117466141734,-34.94418284818685,-27.790112829530674
10981,-2.37992094181602,9.256935778025689,11.636856719785143,-2.2485469471554853,-8.198349301701352,15.075364137854722,35.690264507423635,23.267813129361652,-466.482541523199,4.373932623285441,-33.12483766993986,-25.69074124768668
10982,0.6833849934778147,11.260580677095088,10.577195683560783,-6.313675331984417,-4.605212848295574,16.5491785188123,32.15363353155602,22.526587265465693,-463.05009336397524,6.213836658040992,-30.935703335619504,-23.28165475253634
10983,3.9363999967614096,13.494063705843015,9.557663709025201,-10.68343184964238,-0.8424318577444272,18.2728955602928,27.81669018336867,21.23379225308144,-459.6928621048455,7.8824184818907055,-28.736779346371435,-20.762853733731486
10984,7.319123815233255,15.817385770416161,8.498261955126582,-15.227816700401211,3.069992837676489,20.066516747917003,23.74943173804867,19.509420750956885,-456.0107124349688,9.489672759115768,-26.53806519469673,-18.20433857130333
10985,10.811556205526655,17.900547786420038,7.088991580837144,-19.76183009869697,7.267060415114359,21.44504357677654,18.30185547110247,17.263465455508303,-452.72350944434726,10.67559418762009,-24.749560364450886,-15.876109635615679
10986,14.313696933751274,19.4135506789101,5.099853745102672,-24.020472273167034,11.76377006120597,21.963477551399748,13.273958658490088,14.945919101277402,-449.32111863088517,11.560177499281703,-23.161264330843238,-13.76816728731833
10987,17.70554577553456,20.30639538238249,2.6008496067918667,-27.858743466686928,16.40512097214441,21.606820185717122,8.325738576759823,12.536774461388646,-446.0534059074606,11.983417460304128,-21.983176560436753,-12.030511877300697
10988,20.697102516062944,20.439082840764446,-0.2580196753544721,-30.91664393640671,20.826112353745714,20.31007300302631,3.7571925031834628,9.966024348006762,-443.16023760900805,11.705308871567725,-21.575296511148185,-11.023143746645662
10989,23.1683669501229,19.831614007404347,-3.3367529427744396,-33.08417395378702,24.8367434215154,18.163237535956636,0.7183177158919591,7.37366161279439,-440.3214804996138,10.92584656898097,-21.807623632248674,-10.636063226583618
10990,25.07933888214178,18.493989845061375,-6.58534903713621,-34.32633380463483,28.372013400714913,15.201315326433196,-2.6008885059884053,4.619679147369865,-438.4370017796218,9.185025423831693,-23.190157364364715,-11.169270638446758
10991,26.330018126228513,16.476211325894855,-9.853806800389378,-34.56812378913871,31.256921526427977,11.549307925640525,-3.47042888219938,2.0240698837651356,-436.37666909275197,6.99284034313823,-25.01289713947952,-12.192766293623556
10992,26.900404506214088,13.538279431453244,-13.36212507481649,-33.66954422190388,33.58146704362686,6.857216893985793,-4.0403061312136375,-0.7031732051162407,-435.1403505332281,3.9192862700005,-27.86584238093473,-14.076550493513487
10993,26.71049785569187,9.690195152662705,-17.02030270308474,-31.555595431986795,35.220649207238516,1.1800438010615832,-3.21052297009721,-3.492057105040997,-434.47791465291795,0.11435818395097308,-31.648992503432634,-16.800623529481935
10994,25.820298018057745,5.011959489815416,-20.808338528297835,-28.32627776292941,36.22446728221068,-5.392209774391789,-2.5210821143714615,-6.582588759987999,-434.93923046848283,-4.601948898694451,-36.37234691303861,-20.334985682815375
10995,24.26980484655005,-0.08642654744255562,-24.356231394048038,-24.22659157279312,36.44792054357784,-12.264542244524387,-0.7919862778746104,-9.824775071690022,-435.8441674685379,-9.819639924485703,-41.57590500718409,-24.349637224676687
10996,22.05901820428933,-5.234961940123679,-27.29398014446839,-19.441537234192225,35.70600827652704,-18.881952012415198,2.34676182737719,-13.058622899175505,-436.54259562082285,-15.118719802487924,-46.839666174669816,-28.534578416060796
10997,19.237937964317954,-10.423645659911772,-29.66158362428505,-14.02611513432718,34.06872977646373,-25.25443747211112,4.765159491329218,-16.384139058310282,-437.8343853793816,-20.809193403931,-52.603629795669555,-33.11980950775044
10998,15.896564009639452,-15.472476669175137,-31.369040678869876,-8.160325675017374,31.581084349077376,-31.15699700866638,7.613204006027973,-19.541330321339295,-438.9194076917523,-26.331065561859237,-58.08779524173416,-37.615330740272206
10999,11.984896233257768,-20.401453920980085,-32.386350154293105,-1.7841692727335987,28.178071310407034,-36.594628998182415,9.730892665761406,-22.59020341642835,-440.00753400616645,-31.744341070781207,-63.372161875796,-42.121142343852775
11000,7.4629345382162535,-25.300576359104753,-32.76351089737623,5.187353641369868,23.844689986906808,-41.68233180784811,12.678222767199573,-25.430765027205872,-440.3686362787569,-36.69902468631982,-68.18672905217375,-46.48724453837538
11001,2.420678837636507,-30.149842918053345,-32.57052175574505,12.654242621423526,18.70593971551119,-46.43510379598057,14.265191609535693,-28.31302179230472,-440.922586980775,-41.57512112486248,-73.03149611657769,-51.013637533336535
11002,-3.101870945242986,-34.81925252307065,-31.717381577882854,20.511497206811285,12.756819843700303,-50.67794331206621,16.381796494627626,-30.96698030490409,-441.04925910581625,-46.04263506321157,-77.49646240611514,-55.380321527802884
11003,-8.974714877028404,-39.16880409015698,-30.19408921318375,28.559116922139484,6.122329729565033,-54.26584869680242,17.818034727139757,-33.502647112271454,-440.9885261770539,-50.151571138235106,-81.4816272492966,-59.50729671036836
11004,-15.177853014132323,-43.138496526083394,-27.960643512006236,36.74710127720621,-1.1975312581279556,-57.11881828213949,19.02390361468528,-35.82002871530462,-440.5402622544815,-53.831933946517594,-85.00698996604189,-63.40456325911155
11005,-21.62128540273564,-46.85832872840729,-25.237043325726802,45.05044976697108,-9.002763739871307,-59.47685039132308,21.09940046796887,-37.78913156807393,-439.4743419421623,-56.96372804401111,-88.05254986768698,-67.04212134155327
