,ch_15,ch_14,ch_13,ch_12,ch_11,ch_10,ch_9,ch_8,ch_7,ch_6,ch_5,ch_4,ch_3,ch_2,ch_1,A1,A2,A3,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
347,4.791442246139026,3.5496046428766377,4.9267505639638545,-1.5371958595192463,5.992848407760474,9.58225508005586,6.542759464302729,12.720059045603334,16.83569640573792,12.733198139965385,14.456125084147498,11.81351974367241,11.817959015263133,12.055216379396398,12.883764410873559,-28.17950420014825,-0.6914667906717165,27.488037409512117,28.52523759542505,-41.92352290496663,13.05255191419505,27.068506245009743,92.10300246351672,-28.713753471089007,-80.22631619524316,-78.87207710060905,-61.12004543195084
348,4.9166332224711935,3.904343833970527,5.643821794834478,-0.6947195570166989,6.289020850690558,10.247221137414316,7.025974861526969,13.016398012720398,16.713417582337467,12.605906431322213,14.57274809442831,11.936604201278465,12.414411937119032,12.058184171977242,12.763777191830165,-28.362736912532572,-1.470920831806223,26.891816080761714,29.098197328376923,-41.808644952975726,11.974987208685146,27.402828233686552,92.74854194343872,-27.3054102767154,-85.89723133925347,-79.60037947932021,-60.83343200151853
349,5.041825930324651,4.268197639826411,6.371019152177121,0.16294365572556746,6.595321376224463,10.917253835655531,7.516278332443572,13.317798097471844,16.59114300858565,12.481652843434125,14.695445825971573,12.06576290322563,13.023010023745762,12.065201201707152,12.64480480007413,-28.506743290932558,-2.641539095489727,25.865204195477958,29.82751283861895,-41.4393453887338,10.291063002359571,27.39738464161983,92.63115939257582,-26.269361822186603,-92.13042100826505,-80.85009557796874,-60.388370271477484
350,5.167018638178109,4.632051445682295,7.098216509519764,1.020606868467834,6.901621901758369,11.587286533896744,8.006581803360175,13.61919818222329,16.468868434833833,12.357399255546039,14.818143557514839,12.194921605172798,13.63160811037249,12.072218231437063,12.525832408318097,-28.571526684844777,-3.833325686997686,24.73820099788198,30.488189528285453,-40.94062718384799,8.535774812053425,27.412174651536045,92.00083804845889,-25.335622147725196,-98.49589467758305,-82.11122902292522,-59.70486703537553
351,5.292211346031566,4.995905251538179,7.825413866862407,1.8782700812101005,7.207922427292274,12.25731923213796,8.496885274276778,13.920598266974737,16.346593861082017,12.23314566765795,14.940841289058103,12.324080307119965,14.240206196999218,12.079235261166973,12.406860016562062,-28.597090422242854,-4.946284676000238,23.65080574627726,31.070232760185114,-40.42249329544365,6.87911819724831,27.37719743483927,90.88756121615546,-24.49420525030662,-105.02366175696126,-83.39378339017476,-58.9529290458832
352,5.255018645161046,5.793419305124221,8.661299390446507,3.386268264875161,7.8396478901343984,12.76525149497579,9.09575100833413,14.276238425051051,16.44118159758315,12.217337579538688,15.22618691755324,12.724177727978605,15.011395438957548,12.140491848017522,12.558836500901553,-28.603437809266026,-6.070420096082673,22.533017713217742,31.638647857249815,-39.86994666593699,5.196088760635904,27.432452151550432,89.30131226956966,-23.70512508269193,-111.73373158971701,-84.7877622047486,-58.212563014229744
353,5.1972108527300085,6.645987231980877,9.510983053382876,4.976827530077581,8.512686577675835,13.252604844078226,9.70839889814096,14.638764448590996,16.56330035683445,12.215296823870297,15.532180960915548,13.158671259555748,15.80322589234116,12.208634234799321,12.745210385431069,-28.600572129906695,-7.235735944264288,21.364836185676527,32.21844010198161,-39.28299022280695,3.4466821486834593,27.42793795024658,87.19207465274799,-23.00839555245631,-118.68611345184313,-86.20316894015376,-57.49377560963724
354,5.139403060298855,7.498555158839239,10.360666716320946,6.567386795283186,9.185725265218618,13.739958193181637,10.321046787949015,15.001290472131666,16.685419116085995,12.2132560682019,15.838175004278469,13.59316479113376,16.59505634572636,12.27677662158126,12.931584269960956,-28.688496645696933,-8.49223618051564,20.196260465215136,32.934614735897846,-38.786626878366405,1.6058940522011802,27.23365396800026,84.58983188119086,-22.444030521013453,-125.93081655111764,-87.74000701780098,-56.926573458753396
355,5.081595267867701,8.351123085697601,11.210350379259015,8.15794606048879,9.858763952761402,14.22731154228505,10.933694677757073,15.363816495672335,16.807537875337545,12.211215312533504,16.14416904764139,14.027658322711773,17.386886799111558,12.344919008363195,13.117958154490843,-28.75721459539404,-9.459924727274213,19.29728986815338,33.487176958974565,-38.40585952953252,0.1887202069114846,27.03959933031896,81.80456754317015,-21.672043802635656,-132.8978500262108,-88.71827980643106,-56.38096314508253
356,4.878980947561925,8.672794964950215,11.384235860576977,8.976169754487199,10.049273720888811,13.990573645458104,10.822134169779428,15.34005587057543,16.833270404021963,12.257585937549603,16.30543272194393,14.075922382855794,17.357807706183156,12.026771902431186,13.062996590421497,-28.93672919466503,-10.428805468958501,18.50792372573979,34.15113192908803,-38.19069105759658,-1.1748436059798621,26.665773151084643,78.77626530105243,-20.822449163469866,-139.77722294578945,-89.44799062153929,-55.906951208415116
357,4.638169957015526,8.854428535432628,11.379861144157816,9.590668881910492,10.112503329157466,13.562836938350515,10.519543949524852,15.214401608824659,16.833578436181636,12.316726384279127,16.428519814969764,14.022307888392472,17.11219133625389,11.606730409642617,12.944376221166936,-29.157043635770158,-11.238882251480522,17.918161384322584,34.77648476145451,-38.11612432799297,-2.279801559210766,26.59217453249338,75.84490889262813,-19.745260320549512,-146.2389443076192,-89.62914272479834,-55.264544144255645
358,4.397358966469126,9.03606210591504,11.375486427738657,10.205168009333786,10.17573293742612,13.135100231242923,10.216953729270276,15.088747347073886,16.833886468341312,12.37586683100865,16.5516069079956,13.968693393929149,16.866574966324627,11.186688916854047,12.825755851912374,-29.168161087245437,-12.000158881756793,17.168002205521283,35.16824052806826,-37.752162190067445,-3.4161577788879773,26.22880256499508,72.54048213244651,-18.850490940802235,-152.78302303766372,-89.83173932347935,-54.763748403249046
359,4.1565479759227255,9.217695676397453,11.371111711319497,10.81966713675708,10.238962545694775,12.707363524135335,9.9143635090157,14.963093085323113,16.834194500500985,12.435007277738174,16.674694001021432,13.915078899465827,16.62095859639536,10.766647424065477,12.707135482657813,-29.13008469358418,-12.332639127217707,16.797445566398792,35.29640425713781,-37.52880747684479,-3.933916343910438,26.145656327233276,69.25296891315641,-17.858154640053492,-158.62946798918222,-89.31578356987139,-54.244570390605496
360,3.915803965241229,8.46614470225392,10.51840115353048,10.458580846053014,9.666089922197367,12.110193119061307,9.399804411432632,14.328327009503198,16.36793663808613,12.324526172020766,16.246309817841222,13.26753988941303,15.654103039989007,10.134509228573199,12.079461352271696,-29.072817574917565,-12.356326715315431,16.716490859634128,35.250980932520385,-37.431063004795675,-3.9980812853908136,26.182734885985088,65.80235320685276,-16.988264982026042,-163.91828794182354,-88.4112785606992,-53.7770164655237
