A1,A2,A3,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
47.35731964939745,55.83942521628096,8.482105566795578,-75.27703225761148,43.1162668660506,60.08047799974544,77.21724711788129,238.78275155224935,189.75292428822783,25.712860071544487,6.659333495829188,10.334466137290148
73.87266160924203,127.53347792802666,53.66081631869592,-137.63940057332843,47.04225344994484,154.36388608744062,48.80109789392252,211.7438471116909,199.45427072544146,103.44021899759313,84.99729488104677,74.77974585602163
102.71806332229343,210.63759081006333,107.91952748768045,-208.03685872739774,48.7582995785038,264.5973545539689,9.374884524867985,160.83486656614926,193.3255504720269,193.94756243678768,178.745306499862,151.91493640322707
133.14352471792893,303.8317631654073,170.6882384473884,-285.05940630070484,47.799405494285175,389.17588238916636,-40.91139296437901,84.62581066126862,168.44676425089764,295.52489140917163,286.6933685603864,240.6700374169547
164.1690457228944,404.2559942901979,240.08694856721291,-366.2970428680652,44.1255714393382,524.2994685738686,-101.71773454532484,-16.62331985288524,123.14791278883203,405.7722069338358,406.5514812660772,338.66504853661377
194.60462626129066,507.7702834736771,313.16565721229534,-448.4897679982007,38.02179765519319,664.3531120798881,-171.23414018586962,-139.832524221868,58.268996816408794,522.4295100288374,535.2396448157024,442.6299694029537
223.1702662545605,608.9746299981713,385.8043637435191,-527.6575812537175,30.268084382850986,801.8768118699933,-246.80060985029132,-278.8818016869,-22.64998293205723,642.2468017111203,668.2278594033066,547.8147996580424
248.21596562147516,702.2590331390725,454.0430675175052,-599.3454821910825,21.19443186277253,929.2805668978868,-325.2271434992306,-427.1311514849098,-115.79902571858027,760.2440829964341,799.5061252181761,649.039538945246
268.2517242781217,782.6434921648207,514.3917678866065,-659.5734703606032,11.055840334868314,1039.839376108185,-402.55374108967516,-577.9605728485783,-217.94813080156845,870.5213548992554,922.4944424448054,740.8341869092077
282.23754213788993,844.5780063368861,562.3404641989035,-704.5265453064042,1.0673100384879435,1125.7482384363982,-475.0304025749454,-723.6300650063824,-324.8472974358892,966.2686184327073,1029.642811262864,817.5687431958269
289.11341911145985,884.0825749097526,594.9691557982,-731.1547065664074,-8.371158787590359,1181.5671528089126,-538.9871279046794,-857.1796271826404,-432.5265248729347,1040.2858746084812,1113.7312318471638,874.5332074522394
288.6093551067894,898.5871971309008,609.9778420240185,-737.9029536723111,-16.379565905170196,1203.5761181429696,-591.9739170248187,-971.7792585975565,-536.9858123606878,1084.6331244367573,1167.8597043676261,908.0775793267959
281.16535002910194,887.0218722407926,605.8565222115981,-724.6762861495699,-21.762911076647455,1189.9501333466505,-631.7507698775944,-1060.4689584672656,-631.6651591437878,1097.150368926127,1189.2182289892514,916.1718584690421
267.1114037808743,848.846599472856,581.7351956918891,-691.5347035173743,-23.75619406502071,1139.7141973188589,-656.3676864015135,-1118.02872600388,-710.0445644635965,1078.7476090835135,1177.0868058720855,897.7260445296996
247.01751626182485,785.9613780534694,538.9438617915522,-639.998205288632,-22.45441463390168,1055.4333089493032,-664.2546665313453,-1142.0085604155338,-767.9640275582647,1030.844845914096,1132.185435171191,853.6801371606437
221.93368736890199,702.4462072019483,480.51251983295407,-573.1567909699489,-18.322572547525592,942.7024671184827,-656.0317101981086,-1133.9384609064298,-805.3335476627985,954.0020804212304,1056.094117036616,786.8741360148856
192.84991699627233,604.5310861305308,411.68116913416657,-495.11546006161103,-12.990667570761588,810.3716706976713,-633.2988173290582,-1098.2184266768859,-824.3531240091258,850.2293136063741,952.5428516133636,702.1580407465513
161.35620503530964,498.6260140443652,337.2698090089641,-410.66921205756614,-7.278699469123076,667.2609185489043,-597.9259878476731,-1039.1384569233815,-826.6227558261636,723.9265464690081,827.0416390413643,604.8118510108632
128.6725513745837,390.30099014149675,261.62843876682194,-323.82304644540653,-2.141668008778078,521.1152095249647,-552.833221673644,-961.9485508386048,-814.232442339885,580.7737800065615,686.0604794554458,500.38556646411945
96.25895589984928,286.03601361285575,189.7770577129158,-239.27696270635215,1.370427043440456,380.9245424693705,-501.3205187228614,-872.5087076114997,-789.0221827733852,429.8410152143357,538.7593729853052,395.389186763676
65.83541849403557,190.8910836422461,125.05566514812031,-161.2809603152342,3.3075859200243465,253.4189162163632,-446.6378789074041,-775.8389264273135,-751.7819763469495,281.8782530854292,394.628319755481,295.43271156792656
38.941939037235606,108.16619940633429,69.22426036900896,-93.02503874047893,4.329808852779906,142.77832959089585,-390.89530213552786,-675.6792064676445,-702.0518222781208,150.2254946106625,263.6973198853268,204.9161405362844
16.128517406696055,39.801360074639234,23.67284266785394,-36.029197444092446,4.292096072817712,51.63778140862339,-335.63278831165434,-576.5095469104901,-642.9917197817666,40.34274077850382,151.00637348898374,126.68947332916312
-2.4548465231929004,-13.20343519047772,-10.748588667373586,9.056564118354416,2.9194478105423634,-18.577729524107205,-282.4803373363607,-482.66994693029545,-579.4416680701468,-48.080007425004915,57.8654806753549,62.522709607958646
-16.648152880907396,-51.12818723382192,-34.48003435300279,42.21224649774045,0.5918642956423086,-68.36820441026588,-233.31794910636899,-397.22040569800106,-515.2716663529804,-116.15274901632155,-15.595358451920369,12.745849035030599
-26.601401797799543,-75.29289690737393,-48.69149510966218,64.2478502514081,-2.2556542429203184,-99.63864446214747,-188.83562351453634,-321.11092238109217,-452.0817138375148,-164.21548301447675,-69.56614379449125,-23.43110872631572
-32.78459340810685,-88.28756507029762,-55.50297166227811,76.92837594317675,-5.033107576919834,-116.03905090137901,-149.21336044984523,-254.17149614364783,-390.571809728592,-193.07820844114653,-105.33687525931987,-47.77816401184725
-35.88772784896139,-93.01219258894758,-57.12446474007303,82.39382414335574,-7.3254954788770945,-121.5744249589263,-114.82115979739406,-196.68212614638955,-332.05195322871714,-204.92092432072448,-125.41755275870514,-62.47531715642086
-36.280805260398836,-91.36678033687579,-55.08597507656333,81.96419542875682,-8.737817722069561,-118.90976787509956,-85.35902143838808,-147.78281154673104,-276.8321435381262,-201.8236296803931,-131.9781762103058,-69.4425684940009
-34.72382578536711,-85.88132919483796,-51.157503409556746,77.66449038270571,-9.14507408054132,-111.46008089955833,-60.286945250130785,-106.69355149882782,-225.8623798548538,-187.8663235501951,-128.71874553716327,-71.16991835767644
-32.12678956973501,-78.80584005079902,-46.67905048114941,71.5297095950537,-8.787264329113091,-102.14536529131558,-38.88493110601544,-72.8443451536268,-180.52266137480103,-167.92900496310364,-119.61926066772335,-69.85736707967844
-29.639696762300446,-71.60031379993809,-41.96061703772257,65.43985366218823,-8.659388243392156,-92.58062231874113,-20.82297887551702,-46.135191658916554,-142.62298729180358,-148.14167295509284,-109.1297215358579,-67.19491499139652
-27.64254751479848,-65.09475134465285,-37.452203829938796,60.18992318704321,-8.916445599782291,-83.8208532595639,-6.041088424184457,-25.946090159377263,-112.25335679769944,-131.16432656520675,-99.5901280808854,-64.27256242339558
-26.105341981909188,-59.34915359456323,-33.24381161273796,55.7799187791087,-9.483436175493633,-75.97105940087373,5.740740386366738,-11.037039796631255,-88.20376908239686,-116.4669648356287,-91.19048024759141,-61.65030970543235
-24.9380803212652,-54.323521466514464,-29.38544114533267,52.09984105443993,-10.245359748552508,-69.01624203912222,15.08250769846157,-0.10803970929345752,-69.11422333394229,-103.22958681174941,-84.00077798624787,-59.498157166471415
-24.350762693459053,-50.1778558845796,-25.827093191203417,49.43969063566596,-11.437216097811225,-63.091402480122625,22.46421365837231,7.760910966977885,-53.92471873858818,-90.92219154223507,-78.00102125263224,-57.846105134701226
-24.083389262050325,-46.89215778006123,-22.808768518093245,47.529468151997676,-12.679005002957817,-58.29654203904907,28.1058584163249,13.26981309943032,-41.94525448086086,-79.40477807909444,-73.41121000804569,-56.80415393754979
-24.175960193572433,-44.216428091492716,-20.04046789800209,46.284174239235156,-14.15572624452574,-54.23666204043489,32.45744212650504,17.31866755816617,-32.23582974362828,-68.09734547774568,-69.70134421933085,-56.17230390170014
-24.628475657539273,-42.3606677646387,-17.732192107180683,45.80880953977463,-15.762379603903529,-51.226763818170056,35.75896494706392,20.377475216091362,-24.236443708167783,-56.80989279708235,-66.85142385888885,-55.96055535310552
-25.190935826451568,-41.01487775249492,-15.82394192612405,45.698374702614686,-17.27896486334438,-48.92684871549785,38.530427040123634,23.116236948864106,-17.157095554233756,-45.22241909953907,-64.63144890469569,-55.97890861700442
-25.583340875802985,-39.869059015287476,-14.285718139564638,45.517870383362045,-18.440481805975754,-47.01191808501059,40.74182857178223,25.75495363484346,-10.617784460125197,-33.55492345115634,-63.25141934031805,-56.1673640179352
-25.495690984085975,-38.683212520471386,-13.187521536464995,44.83729724423667,-18.901930215808825,-45.27697328864457,42.58316971211847,28.64362615503774,-4.238509602753247,-21.80740492164491,-62.421335154928336,-56.425921879750625
-25.187986332797394,-37.42733924272845,-12.239352910010087,43.9016559540763,-19.06830987774795,-43.547015697674055,44.384450635196195,32.13225539305281,2.3607298422914007,-9.809862584449489,-61.861196343319165,-56.66458252563201
-24.73022710644382,-36.31144016396451,-11.581213057599157,42.88594718834044,-18.9396205776001,-42.10204669270451,46.015671519068356,36.08084223504029,9.08993470067119,1.9677044831881743,-61.82100290591715,-56.863346278103194
-24.36241349254665,-35.405516273305984,-11.04310278083723,42.06517162911369,-18.840862102084152,-40.927067663664886,47.50683254578076,40.37938756964567,15.949105799234514,13.415297200166837,-62.13075484879595,-57.00221345904412
-23.87454568164693,-34.43956856709576,-10.565022885526163,41.09432996510856,-18.59203423884023,-39.72208000979899,48.76793390137542,44.917892287956235,22.778243965948658,24.352916481463943,-62.75045218368886,-57.08118438970436
-23.476623867309897,-33.393598048888435,-9.9169741816553,40.173422891667556,-18.5181367764389,-38.35208513965607,49.87897577589356,49.73635728344897,29.59735002983283,34.85056323807444,-63.190094928000434,-56.92025939071614
-22.91864824612929,-32.187605729444826,-9.268957483391718,39.01245111076484,-18.28416950439036,-36.82208447108051,50.91995836337829,54.9347834519384,36.446424820891416,44.96823837695026,-63.22968310481767,-56.409438782107216
-22.110619017731377,-30.851592626725818,-8.740973609070043,37.536415331007134,-17.740132213153565,-35.2220794312005,51.86088186187699,60.50317169152427,43.295469170047284,54.54594280094048,-62.9492167429204,-55.54872288331344
-21.182536384778707,-29.615559765885546,-8.43302338118187,35.99031626763403,-16.966024694145265,-33.83207145641599,52.4417464734432,66.20152290253924,49.91448390907538,63.37367740873206,-62.46869587679102,-54.518112013191036
-20.334400552973605,-28.5095081792639,-8.175107626364742,34.58915464251781,-16.246846739749014,-32.59706199238563,52.98255240413839,72.31983798749644,56.57346987053635,71.93144309479138,-61.358120546623496,-53.30760649002864
-19.666211731061388,-27.493438906378255,-7.82722717539073,33.41293118416248,-15.752598143324104,-31.40705249401284,53.643299864033125,78.85811785103704,63.292427887710495,80.22924074930638,-59.747490798331775,-51.91720663155891
-18.98797013083332,-26.587352993914614,-7.599382863154572,32.281646627702315,-15.18827869921442,-30.387044425430993,54.15398906720812,85.54636339987769,69.84135879453181,87.74707125812944,-58.04680668355734,-50.46691275497007
-18.239675967129273,-25.491251495717997,-7.251575528661417,30.985301714899684,-14.61388820275726,-29.11703925998768,54.65462023175477,92.324575542758,76.25026342552226,94.6349355027208,-56.06606825967623,-48.94672517691693
-17.411329457840118,-24.235135472782126,-6.823806015014121,29.52889719414232,-13.999426450292065,-27.64703848022806,55.00519357977545,98.93275519038785,82.3191426157263,100.6028343600929,-53.965275589805216,-47.42664421353175
-16.68293082390983,-23.03900599323844,-6.356075169400134,28.20243382043993,-13.5048932391691,-26.217043577877284,55.255709337383394,105.3309032553949,88.09799720064552,105.70076870275531,-51.684428742807356,-45.93667018043478
-15.864480289337349,-21.93286413234438,-6.068383843077959,26.83091235542016,-12.830288367758039,-24.96705605382205,55.36616773470229,111.33902065227186,93.59682801617372,109.82873939866039,-49.46352779329682,-44.51680339274445
-15.095978081178112,-21.036710972470956,-5.940732891363188,25.61433356732396,-12.125611635456524,-24.007077418091175,55.19656900586541,116.61710829732372,98.6656358985319,112.66674731114956,-47.65257282164297,-43.32704416508731
-14.387424429545318,-20.02054760308966,-5.633123173614103,24.397698231000284,-11.570862842698615,-22.837109189835274,55.026913389014595,121.34516710861524,103.5444216842039,114.3847932989006,-45.95156391397371,-42.23739281160761
-13.748819567610918,-18.874375120758597,-5.125555553216857,23.18600712790013,-11.186041790963191,-21.437152897305545,55.00720112629863,125.63319800591825,108.40318620987196,115.01287821587533,-44.49050116217822,-41.28784964597664
-13.100163731606315,-17.63819462910795,-4.538030897570226,21.919261046069984,-10.831148282782259,-19.907210077831543,55.04743246387152,129.2612019106587,113.06193031235279,114.2110029112682,-43.419384663908836,-40.51841498140167
-12.45145716082277,-16.512007238824687,-4.060550078069932,20.707460780144597,-10.42118212174922,-18.54228227779811,54.85760765189026,131.97917974586449,117.33065482853365,111.65916822945566,-42.91821452258225,-40.00908913063462
-11.712700097611513,-15.145814067636609,-3.433113970092532,19.285607131339102,-9.996143112527035,-16.862371052621313,54.607726944512265,133.89713243611232,121.26936059530907,107.76737500994619,-42.50699084737999,-39.579872405980446
-11.043892787383589,-13.72961624029561,-2.68572345297888,17.908700907440487,-9.70103106085631,-15.072477966723481,54.19779059989253,134.99506090747533,124.67804844951758,102.39562408733119,-42.185713753248194,-39.18076511930513
-10.365035478609384,-12.213414888560258,-1.8483794100171593,16.47174292279842,-9.440845773563346,-13.137604593507268,53.8277988801804,135.52296608747054,127.65671922787881,95.94391629123635,-41.54438336089658,-38.56176758204339
-9.62612842281787,-10.797211151177637,-1.1710827284254783,15.024733998315416,-9.040587058568063,-11.382752515328818,53.247752051515945,135.38084890500613,130.05537376693104,88.31225244627424,-40.75299979679671,-37.72288010520608
-8.907171874595557,-9.381006173864456,-0.47383429933403765,13.597674961436342,-8.670254724891866,-9.617923323469936,52.517650384026076,134.74871029032906,131.9740129029689,79.75063337199737,-39.6315631931795,-36.73410299938722
-8.138166091585147,-7.724801109287447,0.4133649822331378,12.00056664613726,-8.344848582665444,-7.5181186181093675,51.8674941518202,134.0165511749725,133.61263747198151,70.73905988285199,-37.90007368803208,-35.50543657477073
-7.33911133448389,-6.1585971170430085,1.1805142173768985,10.418409892913619,-7.929368443136473,-5.568340008293083,51.04728363298567,133.0543724917036,134.771248309591,61.217532788132836,-35.95853142509371,-34.24688114113681
-6.450007867041642,-4.672395363636136,1.777612503342104,8.786205548767773,-7.338814118677239,-3.7835891119036464,50.017019109582705,131.89217517447102,135.4198462509911,51.346052891938584,-33.64693655385116,-32.80843700786802
-5.510855956058624,-3.1861970224586136,2.3246589335371954,7.103954467195835,-6.6731854227921845,-2.023867555628622,48.686700867639146,130.5699601583527,135.53843213088658,41.24462099312812,-31.1252892295332,-31.200104483954966
-4.451655871382883,-1.4300032737664645,3.021652597554196,5.166657508173864,-5.962482170125366,0.08082302507197914,47.24632919714473,129.26772837950372,135.22700678343256,31.35323788527756,-28.07358961310441,-29.29188387800172
-3.3524078859074486,0.36618469534332354,3.7185925811891485,3.1693155381433824,-5.211704176467837,2.2254809859991935,45.725904392045095,128.0454807751042,134.60557104217457,21.83190435663814,-24.57183787125816,-27.093775498230837
-2.1031122755671885,2.1623656909568227,4.265477966462994,1.0219294299962223,-4.235851258764934,4.295104674249564,44.14542675023533,126.93321828330724,133.90412573998876,13.030621190094848,-20.720034176408948,-24.645779652488073
-0.8237693193353607,3.8385385123679185,4.6623078316428765,-1.0954999369413023,-3.1549232351234884,6.169692428250549,42.29489657355334,125.69094184318705,133.13267170902262,4.869389163125909,-16.968178706683876,-22.22789664824674
0.5156207007801408,5.714701952103813,5.199081251263893,-3.372971676924897,-2.083919924818943,8.314242577796897,40.564314167772736,124.64865239468723,132.7412097806361,-2.131790952236945,-13.076271645913412,-19.800126792611728
2.0750574997408404,7.84085479595126,5.765797296151269,-5.9954848978094635,-0.8078411483023861,10.72375344408798,38.99367984259541,123.95635087856891,132.94974078534304,-7.642918389447358,-9.054313183621392,-17.302470392323166
3.8045407894820453,9.936995822983544,6.132455033442985,-8.77303870106695,0.7383132727925018,13.003223339766066,37.3629939116438,123.4240382363594,133.75826555275324,-11.853992387482434,-5.212303515014249,-14.814927753759745
5.604070278917524,12.123123805588206,6.519053526612815,-11.665632181804899,2.344543515642595,15.38265056895559,35.75225669245272,123.07171541030057,135.30678491151465,-14.595012190879983,-1.40024284096949,-12.267499182941703
7.333645673944468,14.399237509495523,7.0655918354938345,-14.53326442878563,3.8008497562285553,17.932033427303352,34.11146850646095,122.78938334329763,137.54529968925627,-15.945977049774939,2.2518686319766097,-9.780184985533431
9.083266677448798,16.825335693807688,7.742069016302328,-17.49593452444617,5.212232169328155,20.696370202019708,32.58062967900244,122.71704297886795,140.62381071253128,-15.626886219934947,6.044030691642056,-7.192985466845752
10.872932989310742,19.3314171110288,8.458484121662163,-20.538641544918796,6.643690928509696,23.560659171920676,31.089740539297136,122.87469526109,144.60231880676093,-13.647738962795106,9.896243120212967,-4.515900931837836
12.762644306410756,21.847480507095565,9.08483620062958,-23.686384560052314,8.220226206125512,26.389898607471082,29.378801420441494,123.16234113455249,149.40082479617845,-10.178534545491878,13.608505694258167,-1.8889316851187585
14.762400322635733,24.52352462140871,9.761124298718425,-27.024162633433985,9.88183817330557,29.404086770828584,27.58781265939866,123.74998154430367,155.1793295037738,-5.099272240896142,17.45081818474455,0.7379219690512846
16.872200728885534,27.429548186865233,10.557347457925824,-30.586974822412152,11.593526999951163,32.70822191588873,25.916774596988304,124.96761743580075,162.1078337512387,1.63004867235458,21.54318035705321,3.434659726760137
19.072045213079818,30.52554992989128,11.45350471675828,-34.33482017811957,13.34529285472871,36.25230228833092,24.255687577876067,126.7452497548595,170.0063383589123,9.789428909824775,25.755591970996324,6.181281284443188
21.231933460165195,33.6615285704759,12.429595110258209,-38.06269774549737,15.017135905063615,39.87632612566543,22.48455195056272,128.82287944760407,178.5748441457271,18.798869181250417,29.798052780834873,8.867786338883239
23.431865152122715,37.11748282220543,13.685617670030915,-41.99060656331976,16.589056317134265,43.960291657281225,20.71336806737299,131.27050746041692,187.74335192915555,28.66837019050933,33.95056253529703,11.554174587210728
25.771839967975605,40.87341139229871,15.101571424272004,-46.20854566421939,18.221054255866093,48.424197104494965,18.84213628444399,134.068134739889,197.42186252515725,39.31793263559237,38.3131209775974,14.280445726904322
28.331857583797383,44.94931298164299,16.617455397795208,-50.806514074713405,20.023129884925748,53.25804068060074,17.10085696171335,137.51576223277002,207.80037674812635,51.00755720857551,43.21572784545697,17.286599455791865
31.02191767272026,49.1151862848306,18.093268612060662,-55.57951081523019,21.975283366715374,58.161820590920996,15.21953046290703,141.39339088591913,218.64889541083977,63.21724459559278,48.288382871123915,20.412635472051704
33.79201990494384,53.40102999019642,19.609010085203625,-60.49253490013679,23.987514862366954,63.205535032858215,13.268157155526733,145.67102164625558,229.9574193244057,75.87699547681002,53.55108578139511,23.60855347421433
36.562163947744196,57.93684277985602,21.374678832063584,-65.53058533776704,25.874824531736795,68.62418219594768,11.576737410837046,150.52865546070967,241.89594929821283,89.15681052639965,59.34383629763837,27.01435316116444
39.31234946548315,62.57262332974452,23.26027386421386,-70.59866113045035,27.682212533400083,74.20276026191122,9.965271603852212,155.84629327617398,254.24448613988002,102.6466904125161,65.33663413581559,30.560034232143344
42.12257611961799,67.30837030965637,25.185794189991586,-75.7767612745412,29.52967902464553,79.90126740471183,8.26376011332258,161.4639360394547,266.7930306552067,116.19663579727218,71.56947900650647,34.27559638675172
45.062843568711415,72.1340823832856,27.071238814528122,-81.12988476044936,31.52722416147017,85.66970179060922,6.36220332172072,167.2215846972233,279.38158364812324,129.4866473367166,77.9923706149333,38.17103932495276
48.06315146844185,77.22975820826716,29.166606739779958,-86.67803057267065,33.47984809857417,91.8130615782166,4.330601615227209,173.2292401959684,292.0101459206428,142.60672568081182,84.95530866098609,42.43636274707565
51.08349947161404,82.4653964362186,31.381896964559925,-92.31619768981865,35.39255098935586,98.15634491855792,2.1289553837160815,179.4769034819478,304.6487182728129,155.5268714734134,92.49829283924899,47.18156635381943
54.133887228169954,87.81099571278283,33.67710848456899,-98.03938508465677,37.29533298590671,104.6495499551266,-0.1327349792600393,185.9545755011409,317.25730150266793,168.0670853522496,100.58132283902695,52.44664984625726
57.324314385200026,93.26655467767154,35.94224029242834,-103.95759172413129,39.3531942390066,111.23767482394487,-2.9044690764851477,192.27225719920128,329.5258964061826,179.76736794890235,108.98439834437352,58.00161292584096
60.764780586954735,99.12207196470915,38.35729137771195,-110.32581656940488,41.58613489811897,118.30071765362418,-5.866246507095375,198.68994952140935,341.68450377722496,191.03771988878904,118.14751903411921,63.966455294406
64.4952854748564,105.42754620187779,40.932260726979614,-117.20905857589095,44.02915511138631,125.89367656542653,-8.958066866594852,205.3576534126258,353.743124407511,201.75814179114482,127.99068458190081,70.37117665417688
68.44582868751148,111.90297601136285,43.457147323810304,-124.39731669328863,46.71725502562555,133.6315496733268,-12.40992974687188,212.0353698172446,365.3917590865598,211.47863426900625,138.04389465619124,77.07577670777268
72.54640986072292,118.6783600095993,46.131950148836005,-131.88558986561836,49.480434786323634,141.744335084076,-16.17183473621542,218.72309967914705,376.5904086016479,220.18919792919553,148.46714892033035,84.0602551582133
76.89702862750305,125.96369680731877,49.066668179776016,-139.87887703125827,52.363694537633265,150.49703089726535,-20.22378141933192,225.35084394165509,387.35907373776666,227.87983337230563,159.28044703255625,91.3546117089257
81.38768461808668,133.77898500959733,52.39130039147162,-148.27717712298124,55.192034422368614,159.97463520539156,-24.485769377362463,231.99860354748614,397.78775527757807,234.81054119268657,170.72378864603783,99.00884606375085
86.02837745994452,141.774223215904,55.74584575592107,-156.91548906799247,58.15545458200127,169.64714609392283,-29.06779818790018,238.5663794387072,407.826454001372,241.00132197843234,182.56717340890742,106.90295792695075
90.88910677779701,149.98941002015,59.100303242315256,-165.88381178796797,61.338955156656176,179.5395616413658,-33.999867425008084,244.9441725566897,417.4551706870246,246.37217631136866,194.5806009642949,114.91694700321611
96.0398721936282,158.65454401073885,62.61467181707353,-175.3671441990936,64.73253628510774,189.9618799193336,-39.21197665923707,251.29198384206447,426.8639061099561,251.24310476704173,206.96407095036184,123.10081299767398
101.38067332670029,167.81962377061683,66.43895044388005,-185.2904852121046,68.16119810477609,201.03909899261467,-44.25412545764439,257.8398142346773,436.2626610430908,255.89410791470812,219.64758300033705,131.55455561589628
106.73150979356821,177.24464787732467,70.51313808372055,-195.3538337323264,71.47494075172327,212.50121691924255,-49.306313383812366,264.38766467354435,445.5514362568161,260.1951863173249,232.36113674255233,140.2081745639083
112.06238120809465,186.7096149030495,74.64723369491954,-205.41718865971518,74.73876436064971,224.03323175056664,-54.5585399978673,270.66553609680847,454.64023251894315,264.2263405315414,245.03473180047945,149.00166954819747
117.48328718146539,196.66452341467792,79.18123623317778,-215.81554888890003,77.89266906489082,236.25514153132394,-59.84080485649893,276.7834294416948,463.749050594668,268.4375711076911,257.96836779276737,158.03504027572308
123.14422732220481,207.0493719738494,83.9051446516104,-226.6689133092251,81.19165499641343,249.00194429971145,-65.21310751297996,282.6413456444683,472.8778912465332,273.0388785897853,271.1820443332809,167.40828645392557
128.8752012361919,217.58415913701066,88.70895790078511,-237.66728080479268,84.52072228581264,261.9386380874597,-70.5054475171861,288.4192856403899,482.1067552343901,278.42026351550675,284.895761031139,177.21140779073698
134.82620852667648,228.17888345547073,93.3526749287611,-248.91565025450717,88.14987106230863,274.8552209199075,-75.88782441561621,293.90725036367405,491.325643315362,284.4717264162048,298.73951749075513,187.35440399459102
141.0672487942956,239.16354347545658,98.09629468112836,-260.64902053211904,92.0191014537436,288.2116908160766,-81.24023775141286,299.1852407474463,500.71455624380786,291.5332678168908,312.94331331187715,197.877274774434
147.5083216370906,250.4981377381697,102.9898161010469,-272.7573905062704,96.01341358657879,301.9930457887486,-86.44268706438315,304.4532577237011,510.3934947712863,300.04488823623564,327.74714808962915,208.82001983973586
154.0294266505241,261.862664779843,107.83323812928717,-284.9607590405403,100.11280758589157,315.77928384454157,-91.59517189101996,309.50130222326004,520.1424596465209,309.8765881865664,342.7110214145524,219.9326389005019
160.61056342749737,273.16712313179886,112.5565597042702,-297.1941249934913,104.33228357537277,329.44540298398834,-96.90769176452322,314.25937517573067,529.9114516153658,321.0883681738651,357.80493287264886,231.1051316672843
167.2517315583683,284.4215113205076,117.16977976210838,-309.4624872187163,108.66684167732407,343.0064012016156,-102.34024621482173,318.707477509465,539.5804714207716,333.64022869776846,372.90888204542375,242.20749785119438
173.8829306309693,295.8258278676465,121.94289723664677,-321.7958445648866,112.91148201265531,356.79727648602324,-107.7428347685951,322.93561015151914,549.1295198027534,347.67217025156737,388.1428685099301,253.20973716391526
180.51416023062563,307.05007129016036,126.53591105950458,-334.0391958757995,117.24620470088222,370.3180268199653,-113.22545694929613,326.9437740276128,558.3785974983575,363.06419332220844,403.5168918388134,264.14184931771473
187.0254199401742,318.00424010032117,130.97882016011718,-346.0275399904282,121.53600986012394,383.4936501804318,-118.58811227717332,330.791970062089,567.3777052416301,379.86629839029564,418.9909516003569,274.9938340254584
193.51670933998224,328.7983328057901,135.28162346577832,-357.91587574297046,125.87589760710094,396.43914453873055,-124.02080026929377,334.210199177875,575.9468437635865,397.7084859300932,434.13504735852763,285.52569100062317
199.83802800796687,339.4323479096792,139.59431990168306,-369.55420196289936,130.04086805713274,409.22950786057135,-129.22352043956636,337.5184622964423,584.2260137921807,416.9107564095292,449.2791786730237,295.75741995731147
205.86937551961444,349.73628391061413,143.86690839097076,-380.73751747501416,133.93592132413602,421.6697381061494,-134.14627229876513,340.6767603377683,592.0752160522754,437.2531102902,464.1633450993215,305.6090206102652
211.51075144800038,359.45013930279754,147.93938785476846,-391.2358210994915,137.54105752062267,433.4198332302308,-138.89905535455298,343.3850942202975,599.2244512656144,458.19554802737616,478.39754618872394,314.89049267488065
216.64215536380937,368.60391257607284,151.96175721223506,-400.94411165193765,140.66127675769792,444.58479118223863,-143.49186911150576,345.5834648609031,605.603720150793,479.56807007000765,492.07178148840944,323.71183586722316
221.2735868353556,377.30760221598905,156.0340153806053,-409.9273879434417,143.25657914505868,455.3246099063392,-147.86471307113632,347.1718731748495,611.013023423231,501.08067686073167,505.1560505414817,332.0430499040425
225.51504542860383,385.6212067038661,160.10616127523443,-418.32564878062806,145.46196479099194,465.67428734153003,-151.8775867319193,348.2103200757546,615.5123617951463,522.8033688358803,517.9203528870197,340.0941345027886
229.30653070718995,393.19472451686073,163.88819380964324,-425.90389296571107,147.3624338023733,475.1388214217283,-155.63048958931574,348.618806475553,618.9817359755283,544.3961464254894,530.1846880601288,347.8550893816274
232.6480422324425,400.04815412803316,167.40011189556344,-432.6721192965495,148.9479862846654,483.74821007586013,-159.15342113579806,348.2373332844591,621.3311466701125,565.6390100533081,541.6390555919924,355.14591425945696
235.51957956340428,406.2114940064144,170.69191444298326,-438.6253265667015,150.17362234191694,491.55745122795065,-162.56638086087574,347.05590141093086,622.4605945813562,586.3519601368089,552.2634550099235,361.7866088559245
237.73114225685399,411.4047426170742,173.67360036019375,-443.43351356548067,150.89434207676103,498.2415427972151,-165.60936825112046,345.2045117616338,622.4100804084144,606.4749970871997,562.1078858374192,367.7971728914429
239.28272986732853,415.5378984211895,176.25516855383492,-447.0516790780124,151.1551455904146,503.6654826981504,-168.35238279019217,342.49316524140585,620.9896048471162,625.4181213094352,570.7323475942129,372.9876060872081
240.17434194714525,418.4909598761136,178.31661792894283,-449.4198218852908,151.01603298267705,507.649268840628,-170.81542395886527,338.8118627532216,617.9991685899421,642.6613332022297,577.8268397963286,377.19790816521686
240.34597804642482,420.46392543544636,180.11794738899653,-450.57794076423625,150.28700435192934,510.522899129987,-172.87849123505472,334.2806051981583,613.4887723260027,658.0646331580722,583.3613619561364,380.4080788482842
