,time_15ch,diff_15ch,nearest_idx,time_lizmil,diff_lizmil,diff_lizmil_and_15ch
307,952.226,0.5900000000000318,508.0,952.2402496099844,0.5382215288611292,0.05177847113890266
308,952.924,0.6979999999999791,509.0,952.8564742589704,0.6162246489859626,0.08177535101401645
309,954.128,0.6399999999999864,511.0,953.9407176287052,0.5772230889235743,0.06277691107641203
310,955.2180000000001,0.6080000000000609,513.0,955.1341653666148,0.6240249609984403,0.016024960998379356
311,955.856,0.63799999999992,514.0,955.6567862714509,0.5226209048361738,0.11537909516374611
312,957.21,0.8220000000000027,517.0,957.0140405616226,0.46021840873635256,0.36178159126365017
313,958.282,0.59800000000007,519.0,958.0592823712948,0.5148205928236962,0.08317940717637384
314,958.938,0.6559999999999491,521.0,958.9953198127926,0.4680187207488302,0.18798127925111885
315,960.068,1.1299999999999955,523.0,959.8377535101404,0.4134165366614866,0.7165834633385089
316,961.1,0.5480000000000018,524.0,960.383775351014,0.5460218408736068,0.001978159126394985
317,961.534,0.4339999999999691,526.0,961.2964118564743,0.4368174726989196,0.002817472698950496
318,962.052,0.5180000000000291,528.0,962.3182527301092,0.514820592823753,0.0031794071762760723
319,963.764,0.7699999999999818,529.0,963.0904836193448,0.7722308892355727,0.002230889235590894
320,964.376,0.6119999999999663,531.0,964.5101404056163,0.7176287051482291,0.10562870514826272
321,965.042,0.6660000000000537,532.0,964.9079563182527,0.3978159126364744,0.26818408736357924
322,966.024,0.9819999999999709,534.0,965.836193447738,0.4758190327613079,0.506180967238663
323,966.614,0.5900000000000318,535.0,966.3978159126366,0.561622464898619,0.028377535101412832
324,967.8000000000001,0.6779999999999973,538.0,967.7862714508581,0.38221528861157594,0.29578471138842133
325,969.842,0.8759999999999764,542.0,969.8689547581903,0.561622464898619,0.31437753510135735
326,971.102,0.67999999999995,544.0,971.0390015600624,0.5616224648985622,0.11837753510138782
327,973.25,0.6140000000000327,547.0,972.7082683307333,0.6162246489859626,0.002224648985929889
328,974.0020000000001,0.7520000000000664,551.0,975.2745709828394,0.7566302652106174,0.004630265210550988
329,975.904,0.6720000000000255,552.0,975.836193447738,0.5616224648985622,0.11037753510146331
330,976.346,0.4420000000000073,553.0,976.3510140405616,0.5148205928236962,0.07282059282368891
331,976.938,0.5919999999999845,554.0,976.8970358814353,0.5460218408736637,0.04597815912632086
332,977.576,0.6380000000000337,555.0,977.5288611544462,0.631825273010918,0.0061747269891156975
333,978.164,0.5879999999999654,556.0,978.0436817472698,0.5148205928236962,0.07317940717626925
334,979.41,0.4339999999999691,558.0,979.1045241809672,0.46021840873635256,0.02621840873638348
335,980.2860000000001,0.87600000000009,560.0,980.3447737909516,0.561622464898619,0.31437753510147104
336,980.788,0.5019999999999527,561.0,980.8049921996881,0.46021840873635256,0.04178159126360015
337,981.434,0.6459999999999582,562.0,981.3588143525741,0.5538221528860845,0.09217784711387367
338,982.008,0.5740000000000691,563.0,981.97503900156,0.6162246489859626,0.04222464898589351
339,982.476,0.4679999999999609,565.0,982.8954758190328,0.4758190327613079,0.007819032761346989
340,983.884,0.7519999999999527,567.0,984.0499219968799,0.631825273010918,0.12017472698903475
341,984.532,0.6480000000000246,569.0,985.2277691107645,0.6474258970358733,0.0005741029641512796
342,985.8340000000001,0.6159999999999854,570.0,985.7815912636506,0.5538221528861413,0.06217784711384411
343,986.374,0.5399999999999636,571.0,986.3042121684867,0.5226209048361738,0.01737909516378977
344,986.948,0.5739999999999554,572.0,986.8190327613104,0.5148205928236962,0.05917940717625925
345,987.562,0.6140000000000327,573.0,987.4508580343213,0.631825273010918,0.017825273010885212
346,988.7,0.5640000000000782,575.0,988.6131045241809,0.561622464898619,0.002377535101459216
347,989.3720000000001,0.6720000000000255,576.0,989.1747269890795,0.561622464898619,0.11037753510140647
348,990.7,0.7540000000000191,579.0,990.8439937597504,0.5772230889235175,0.17677691107650162
349,991.404,0.7039999999999509,580.0,991.3354134165367,0.4914196567862632,0.21258034321368768
350,992.0840000000001,0.6800000000000637,581.0,992.1934477379095,0.8580343213728838,0.17803432137282016
351,992.618,0.5339999999999918,582.0,992.7238689547582,0.5304212168486515,0.0035787831513403034
352,993.312,0.69399999999996,583.0,993.1606864274571,0.4368174726989196,0.2571825273010404
353,993.952,0.6399999999999864,584.0,993.7067082683308,0.5460218408736637,0.09397815912632268
354,994.5840000000001,0.6320000000000618,585.0,994.408736349454,0.7020280811232169,0.07002808112315506
355,995.148,0.5639999999999645,587.0,995.2667706708269,0.4134165366614866,0.15058346333847794
356,995.6560000000001,0.5080000000000382,588.0,995.7191887675507,0.45241809672381805,0.055581903276220146
357,996.248,0.5919999999999845,589.0,996.2028081123244,0.48361934477378554,0.108380655226199
358,996.82,0.5720000000000027,590.0,996.6708268330733,0.4680187207488302,0.10398127925117251
359,997.352,0.5319999999999254,591.0,997.3182527301092,0.6474258970359301,0.1154258970360047
360,999.596,0.5960000000000036,592.0,997.9188767550702,0.6006240249609505,0.0046240249609468265
361,1000.0980000000001,0.5020000000000664,596.0,1000.0483619344774,0.5148205928236962,0.012820592823629795
362,1000.768,0.6699999999999591,597.0,1000.7191887675507,0.6708268330733063,0.0008268330733471885
363,1001.226,0.45799999999997,598.0,1001.210608424337,0.49141965678632005,0.03341965678635006
364,1001.876,0.6499999999999773,599.0,1001.8112324492979,0.6006240249609505,0.0493759750390268
365,1002.538,0.6620000000000346,600.0,1002.216848673947,0.4056162246490089,0.25638377535102563
366,1003.964,0.6720000000000255,601.0,1002.8954758190328,0.6786271450857839,0.006627145085758457
367,1004.586,0.6219999999999573,604.0,1004.7753510140406,0.811232449297961,0.18923244929800376
368,1005.3820000000001,0.7960000000000491,605.0,1005.4461778471139,0.6708268330733631,0.125173166926686
369,1006.152,0.7699999999999818,606.0,1006.2886115444618,0.8424336973478717,0.07243369734788985
370,1007.3720000000001,0.5160000000000764,607.0,1006.8112324492979,0.5226209048361738,0.006620904836097452
371,1007.986,0.613999999999919,609.0,1007.8096723868955,0.4290171606864419,0.18498283931347714
372,1008.592,0.6059999999999945,610.0,1008.3634945397816,0.5538221528860845,0.05217784711391005
373,1009.158,0.5660000000000309,612.0,1009.4711388455538,0.5616224648985622,0.004377535101468766
374,1009.822,0.6639999999999873,613.0,1010.1497659906397,0.6786271450858408,0.014627145085853499
375,1011.0020000000001,0.4519999999999982,614.0,1010.594383775351,0.44461778471139723,0.007382215288600946
376,1011.764,0.7619999999999436,616.0,1011.764430577223,0.6474258970358733,0.11457410296407033
377,1012.24,0.4759999999999991,617.0,1012.3572542901716,0.5928237129485296,0.11682371294853056
378,1012.788,0.5480000000000018,618.0,1012.9266770670827,0.5694227769110967,0.021422776911094843
379,1014.958,0.5079999999999245,620.0,1013.8939157566303,0.5070202808112754,0.0009797191886491419
380,1015.688,0.7300000000000182,623.0,1015.6645865834633,0.6786271450857839,0.05137285491423427
381,1016.3100000000001,0.6220000000000709,624.0,1016.1014040561622,0.4368174726989196,0.18518252730115137
382,1017.4,0.5739999999999554,625.0,1016.6786271450858,0.5772230889235743,0.0032230889236188887
383,1017.89,0.4900000000000091,627.0,1017.7394695787832,0.5382215288611292,0.04822152886112008
384,1018.802,0.9120000000000346,629.0,1018.8237129485179,0.6162246489859626,0.29577535101407193
385,1019.49,0.6879999999999882,630.0,1019.3385335413417,0.514820592823753,0.17317940717623515
386,1020.088,0.5979999999999563,631.0,1019.8065522620905,0.4680187207488302,0.12998127925112613
387,1021.094,0.5720000000000027,633.0,1021.0936037441497,0.6786271450858408,0.10662714508583804
388,1022.192,0.45799999999997,636.0,1022.5288611544462,0.4524180967238749,0.00558190327609509
389,1025.2640000000001,0.540000000000191,641.0,1025.547581903276,0.6864274570982616,0.1464274570980706
390,1026.29,1.02599999999984,642.0,1026.2340093603743,0.6864274570983184,0.3395725429015215
391,1026.838,0.5480000000000018,643.0,1026.9516380655227,0.7176287051481722,0.1696287051481704
392,1027.6,0.7619999999999436,644.0,1027.4742589703587,0.5226209048362307,0.23937909516371292
393,1028.066,0.4660000000001219,645.0,1027.9110764430577,0.43681747269886273,0.029182527301259142
394,1028.74,0.6739999999999782,646.0,1028.8081123244929,0.8970358814352721,0.22303588143529396
395,1029.804,0.6880000000001019,648.0,1030.0717628705147,0.6240249609984403,0.06397503900166157
396,1030.41,0.6059999999999945,649.0,1030.625585023401,0.5538221528861413,0.052177847113853204
397,1031.564,0.7360000000001037,650.0,1031.390015600624,0.764430577223095,0.02843057722299136
398,1032.08,0.515999999999849,651.0,1032.0608424336974,0.6708268330733063,0.15482683307345724
399,1032.672,0.5920000000000982,652.0,1032.591263650546,0.5304212168486515,0.061578783151446714
400,1033.392,0.7200000000000273,653.0,1033.1684867394697,0.5772230889235743,0.14277691107645296
401,1034.046,0.6539999999999964,654.0,1033.9719188767551,0.8034321372854833,0.149432137285487
402,1034.638,0.5919999999998709,655.0,1034.588143525741,0.6162246489859626,0.02422464898609178
403,1035.138,0.5,656.0,1035.1263650546023,0.538221528861186,0.038221528861186016
404,1035.694,0.55600000000004,657.0,1035.656786271451,0.5304212168486515,0.025578783151388507
405,1036.39,0.6960000000001401,659.0,1036.5772230889236,0.4368174726989196,0.2591825273012205
406,1036.972,0.58199999999988,660.0,1036.9984399375976,0.42121684867396425,0.1607831513259157
407,1037.718,0.7460000000000946,661.0,1037.4976599063962,0.49921996879874087,0.24678003120135372
408,1039.208,0.4980000000000473,662.0,1037.9890795631825,0.4914196567862632,0.00658034321378409
409,1039.644,0.4359999999999218,665.0,1039.783151326053,0.5694227769110398,0.13342277691111804
410,1040.7740000000001,0.5820000000001073,667.0,1040.851794071763,0.6552262090483509,0.07322620904824362
411,1043.044,0.5500000000001819,669.0,1041.9516380655227,0.5538221528860845,0.0038221528859025966
412,1043.732,0.6879999999998745,673.0,1043.9173166926678,0.5070202808112185,0.18097971918865596
413,1044.248,0.5160000000000764,674.0,1044.4009360374416,0.48361934477378554,0.032380655226290855
414,1045.092,0.8440000000000509,675.0,1044.9001560062402,0.49921996879874087,0.34478003120131007
415,1046.534,0.4519999999999982,677.0,1045.7737909516381,0.4524180967238749,0.00041809672387671526
416,1047.09,0.5559999999998126,678.0,1046.327613104524,0.5538221528860845,0.0021778471137281485
417,1048.262,0.6140000000000327,682.0,1048.9797191887676,0.608424336973485,0.0055756630265477725
418,1049.326,0.6220000000000709,683.0,1049.5023400936038,0.5226209048362307,0.09937909516384025
419,1051.088,0.5319999999999254,684.0,1050.0327613104523,0.5304212168486515,0.0015787831512739103
420,1051.72,0.6320000000000618,687.0,1051.616224648986,0.41341653666142975,0.2185834633386321
421,1052.244,0.5239999999998872,688.0,1052.2090483619345,0.5928237129485296,0.06882371294864242
422,1052.866,0.6220000000000709,689.0,1052.6926677067083,0.48361934477378554,0.1383806552262854
423,1053.5140000000001,0.6480000000001382,690.0,1053.3556942277692,0.6630265210608286,0.015026521060690357
424,1073.176,0.4839999999999236,691.0,1053.8471138845553,0.4914196567862632,0.007419656786339601
